sig_id,group
id_859e87243,144
id_859f5ff54,356
id_85a4cf730,128
id_85a94787d,38
id_85ac73ea6,1
id_85ad35a76,413
id_85af719d8,193
id_85b4d2c5b,1
id_85b50b98c,160
id_85b63ce85,243
id_85b72f819,537
id_85b82c082,38
id_85b9af216,38
id_85bca43c4,78
id_85c2b308c,90
id_85c3d7166,135
id_85c77d5e4,20
id_85c8e02a1,1
id_85cae8cd1,1
id_85ccbcfe1,312
id_85cd0b625,209
id_85d14f93b,1
id_85d1817bb,160
id_85d18bc83,157
id_85d22a508,530
id_85d53e5d7,53
id_85d6fef6f,1
id_85dc3f28e,221
id_85dedaf5c,194
id_85dedee56,1
id_85e28c6da,1
id_85e49f747,539
id_85e61c39d,13
id_85ec4eed6,237
id_85ed6e50c,38
id_85f1355ba,54
id_85f25ad30,5
id_85f34ba96,63
id_85f80355c,218
id_85fd33b5d,14
id_85fdcbcf0,80
id_85fe126c5,10
id_8602e4a0d,3
id_8607e8b31,171
id_860b36e1e,211
id_860fa9141,25
id_8611397e3,146
id_8612ce624,42
id_8615c613f,159
id_861ebcab8,116
id_861effa47,11
id_86217d104,107
id_8622e4420,53
id_86237ecac,5
id_8626b3532,1
id_862f6b474,1
id_8630f7f42,25
id_8633a768b,0
id_8634c26f1,1
id_8639d420f,26
id_863a3aad6,1
id_863a583bd,54
id_864232d7e,173
id_86427a8a0,1
id_8643c554f,14
id_8646e6336,1
id_86475d7f1,345
id_864851a70,1
id_8649f1d4d,19
id_864ab0375,60
id_864b68fd7,538
id_864f5cd6c,1
id_864ffa37a,54
id_8658545e6,54
id_865d61995,108
id_865e1e612,524
id_86608760f,82
id_866142624,94
id_86632754e,82
id_8669336a3,1
id_8669fd392,129
id_866d96a05,213
id_866db09e7,174
id_867572b6f,354
id_8678ee8fc,1
id_867918d84,97
id_867d6189f,35
id_867e23958,134
id_868168ba6,5
id_868370893,1
id_8684b9132,1
id_868515669,82
id_868705ebb,281
id_86918623b,25
id_8692fea24,1
id_8693c679b,167
id_8693dda14,3
id_86986f246,1
id_86996f8eb,165
id_869abb0d1,1
id_869e39032,1
id_869fd6f6a,13
id_86a21e942,56
id_86a71fc02,53
id_86a8bcbd8,1
id_86abe461e,379
id_86aea7ceb,173
id_86b4b3ec5,54
id_86b6831b7,1
id_86b9477fe,312
id_86bd96f3c,47
id_86be9c62b,1
id_86c1109a3,10
id_86c14b8c3,337
id_86c3bc5f7,1
id_86c6e9ebd,53
id_86cc0da11,105
id_86cd0f740,1
id_86ce5425c,481
id_86d012070,1
id_86d2ad1b3,13
id_86d392a93,247
id_86db38609,38
id_86db76fb4,123
id_86ddb58b1,190
id_86de1b93c,31
id_86e2cab49,53
id_86f6d2ba6,72
id_86fb43dae,40
id_86fbe093f,134
id_86fed4698,552
id_8700cd561,1
id_8701e75c1,1
id_870471279,359
id_870609760,25
id_870c9962c,47
id_870ec31cf,482
id_871380d56,308
id_871490cbe,231
id_871500be2,547
id_87159d8d7,525
id_871644997,346
id_871654502,110
id_871713d22,54
id_871d7f2fb,28
id_871fbcb21,1
id_8720ed387,26
id_8721ac6f1,148
id_8727f0f98,1
id_8731afc08,1
id_873394dff,1
id_873dca2fd,1
id_8740fd07a,130
id_87472f3bd,314
id_874a55bbb,13
id_874b0704c,53
id_8754020fc,30
id_875437d0c,301
id_875569f5a,49
id_875b856cc,301
id_875c36484,321
id_875c440a4,20
id_875d29192,197
id_875d3b517,424
id_8768c8ac1,1
id_876a458f5,1
id_8773668c7,686
id_87745ae0a,116
id_8779429f5,105
id_877b05ff9,160
id_87863f76f,16
id_87866252b,1
id_878b8ebef,71
id_878d34cb0,238
id_87902947b,5
id_87902ab3f,116
id_8797531bb,644
id_879882484,38
id_879ad635a,341
id_879e4ecde,86
id_879fe75eb,47
id_87a033bde,25
id_87a958a0b,53
id_87aa6fdec,124
id_87ab947f4,136
id_87ad72727,1
id_87ad8bfc3,189
id_87b12f2cb,491
id_87b3608f7,341
id_87b443faa,204
id_87b6397fe,121
id_87b6bcdcc,157
id_87b7f4be8,1
id_87bc3e97e,157
id_87ca93e88,28
id_87cc55757,54
id_87ce0e808,54
id_87d0689cb,70
id_87d10c7ca,95
id_87d2ae8f4,212
id_87d55d1fb,164
id_87db85a03,72
id_87db8bce6,98
id_87dca0dba,110
id_87e086899,34
id_87e33b954,13
id_87e44b141,10
id_87e4a2e52,38
id_87e7168ec,1
id_87eb766d1,1
id_87ecefed2,54
id_87ed6aeb2,33
id_87ede372f,215
id_87f065eb6,1
id_87f16a96e,1
id_87f196522,47
id_87f863cb0,1
id_87fc58621,1
id_87fcc00d8,1
id_8800a6127,53
id_88080551f,85
id_880854ddf,90
id_88108b7c4,182
id_88110d859,167
id_881190abe,38
id_8813b60ff,1
id_881f37768,105
id_881f962d9,471
id_881fe09c1,10
id_88218a10d,34
id_88226264c,24
id_882c3df17,651
id_882d750a8,1
id_882d77be0,191
id_883316e2b,181
id_883383ed1,191
id_8838395f0,53
id_8838ece4b,393
id_88392ad9f,53
id_883bc9016,463
id_883c579bb,20
id_883cc3a9a,1
id_8840f18a9,268
id_884113d93,3
id_8842ee0f7,1
id_884365e84,490
id_8846609a8,176
id_884b89262,304
id_884dd37fa,5
id_88514e497,25
id_8852442a2,243
id_885886742,80
id_885a98f17,1
id_88692d062,1
id_886a00278,323
id_887501378,53
id_88769dc03,18
id_88778f04c,1
id_887879e1c,262
id_887911684,211
id_887a63f90,118
id_887b19fa5,679
id_888246955,258
id_88826030a,1
id_8882799ca,1
id_8883c4c03,92
id_88851d578,109
id_88876132e,211
id_8889ab571,1
id_888a28b65,34
id_888c113df,68
id_888d023b5,362
id_8893ab164,80
id_889472024,34
id_8896f5190,71
id_889c6e035,1
id_88a5ae026,1
id_88ac284a2,53
id_88af894c3,218
id_88afdc93a,20
id_88b05d691,1
id_88b4dca0f,284
id_88b5d1fc2,215
id_88b60f533,13
id_88b824ca1,537
id_88b86072c,261
id_88bbc6af4,13
id_88c0ab423,13
id_88c121533,26
id_88c158d38,10
id_88c1e1925,13
id_88c21c05b,122
id_88c4e4164,47
id_88c5ccf9b,1
id_88c6910c8,1
id_88c7eca27,13
id_88cbf9e6f,129
id_88cd388bd,80
id_88cd3e896,3
id_88cebc6b4,311
id_88cff6c92,1
id_88d0cd471,1
id_88d3a7122,317
id_88d5b767b,239
id_88d936e08,104
id_88d9927a5,34
id_88da8fb78,341
id_88db00958,25
id_88dc8ad46,438
id_88de083cd,458
id_88dfcbfb6,30
id_88e1d0d0f,96
id_88e52696e,30
id_88e6ac754,1
id_88ea1d4a0,5
id_88eb3325f,1
id_88ebaac11,213
id_88ed2cf92,1
id_88eee9a7e,323
id_88f1d0084,1
id_88f275d8e,13
id_88f29aab6,354
id_88f5d7201,530
id_88f68a945,425
id_88f7cfa85,530
id_88fa34b42,275
id_88fb1c7b6,53
id_88fec3655,121
id_88ffc9300,1
id_8907fbbb6,1
id_8909cb693,5
id_890aace1a,116
id_891161b6f,88
id_8911a0f53,1
id_891eb8152,183
id_891ed2b06,26
id_89215f389,1
id_8923e823e,661
id_8926ec9a9,581
id_892d6cc85,160
id_8930eecaa,537
id_8937c9891,71
id_893a0858c,72
id_893e2cf03,14
id_893fb7d85,16
id_894060149,603
id_894830375,215
id_894e68ce3,56
id_8950f6a61,28
id_89545f0c2,1
id_8954ec8f2,110
id_895684c73,156
id_8957cf44c,165
id_8959da07d,1
id_895d9a4b0,13
id_895e88e7b,211
id_89617aec4,32
id_8963e2b8a,1
id_89686f24a,55
id_896d4f2ab,136
id_896f87c7a,129
id_896ff1607,1
id_896ffe86f,33
id_89706a673,200
id_897353bbb,25
id_8975b041c,1
id_897a74454,52
id_897c2e5c8,1
id_8980c9e87,1
id_898b337ae,47
id_898bed9c7,168
id_898db4ee1,611
id_898f45fe6,226
id_89901e69f,254
id_8991ab2ee,119
id_89926231e,218
id_89927756a,306
id_899aea3ac,1
id_899b269e0,1
id_899d95553,80
id_899eb6339,5
id_89a1ded3d,13
id_89a3e0ab2,1
id_89aac02b5,324
id_89ae02b71,552
id_89aec21d2,1
id_89aedac6b,1
id_89b6c5cfe,13
id_89b7c038b,261
id_89bad872e,47
id_89bd70fd8,51
id_89bece521,1
id_89bfd53f2,35
id_89c8499dc,82
id_89ca2ae7e,1
id_89cbc4435,300
id_89cffd22d,1
id_89d85adab,104
id_89d961b3d,30
id_89daf1a4f,1
id_89db3cb99,144
id_89dba65cd,25
id_89dd5c3a4,320
id_89de5fe36,1
id_89e131484,26
id_89e356bba,298
id_89e50fa16,1
id_89e6dcca5,374
id_89eafb479,38
id_89eb1d61e,160
id_89ec022e9,1
id_89f792a35,5
id_89f839968,33
id_89faa8f21,38
id_89fb3c072,110
id_89fb3dca8,54
id_89fed6d3c,385
id_8a03578e4,1
id_8a04316a5,47
id_8a078faa8,158
id_8a0d76a15,1
id_8a1247feb,552
id_8a1303ac0,324
id_8a16bdd23,416
id_8a17e3ad0,13
id_8a191c21a,20
id_8a1deaeeb,3
id_8a217f58b,191
id_8a22d0009,180
id_8a237cf56,5
id_8a2385bc9,1
id_8a23beca3,466
id_8a244cd7e,268
id_8a2818bfb,598
id_8a2be931e,13
id_8a2c09c49,628
id_8a2cd472b,25
id_8a3103ca7,52
id_8a344a5e0,359
id_8a377d7e8,235
id_8a38c7c94,217
id_8a3af89b3,25
id_8a424559f,25
id_8a42824cd,52
id_8a4a51ad5,1
id_8a528ba77,82
id_8a61971cb,38
id_8a619d50e,1
id_8a61c6791,38
id_8a6315466,1
id_8a6401416,37
id_8a7241f70,3
id_8a7408126,356
id_8a77983c7,40
id_8a7a36f4e,184
id_8a7aa8804,460
id_8a7d0084a,1
id_8a7e5079c,1
id_8a80d9680,52
id_8a83a55ea,289
id_8a84cb865,288
id_8a86c3a5e,1
id_8a88163fd,1
id_8a88c930d,53
id_8a89c9cd9,587
id_8a8bdd2fe,168
id_8a8bf5812,1
id_8a8c0ddc8,262
id_8a8d6606f,1
id_8a8d714b9,35
id_8a8dcba9d,317
id_8a900bb68,433
id_8a94234ed,1
id_8a97f64a5,47
id_8a98d3655,267
id_8a9db0ae8,408
id_8a9e35445,1
id_8aa428a79,1
id_8aa442dcb,28
id_8aa61f21d,171
id_8aa76b46f,20
id_8ab3e207f,1
id_8ab4bfd81,231
id_8ab734247,13
id_8abb94410,200
id_8ac042fd8,1
id_8ac243f5d,30
id_8ac255190,1
id_8ac483b24,52
id_8ac78f5ff,3
id_8ac9a8eee,262
id_8aca242db,3
id_8acc307ec,1
id_8aceb7f72,86
id_8acf76c03,117
id_8ad3b46be,1
id_8ad8d421a,1
id_8ada5cf9a,8
id_8adbca987,51
id_8ade076aa,146
id_8ae04d098,157
id_8ae1027de,405
id_8aee54dac,52
id_8aef5514d,63
id_8af191a5e,13
id_8af46d531,441
id_8af9541a2,1
id_8afa3d69d,1
id_8afbc4987,16
id_8afc4e198,102
id_8afe24646,181
id_8b06db138,194
id_8b07b7619,1
id_8b0e58ab3,110
id_8b10e811a,1
id_8b1299a3c,1
id_8b14df2ec,324
id_8b17302a5,47
id_8b1c5b12e,316
id_8b1d5ea1b,140
id_8b1de4c66,1
id_8b1f424b9,566
id_8b1f51206,320
id_8b1feb0bd,13
id_8b254d6aa,264
id_8b25d50fb,684
id_8b261382d,427
id_8b281b357,1
id_8b2afdb28,80
id_8b2e11899,266
id_8b3049c0f,1
id_8b3163287,544
id_8b3557906,14
id_8b36ee852,1
id_8b395008f,1
id_8b39c09df,1
id_8b3a3e961,217
id_8b3a4cf87,9
id_8b3c4965a,1
id_8b3d74ef3,1
id_8b3e03c75,89
id_8b3f5e33d,1
id_8b40fdf29,210
id_8b446c379,370
id_8b46ff980,136
id_8b4b36602,26
id_8b4d9f36d,1
id_8b5138f93,1
id_8b514c76a,57
id_8b5401328,1
id_8b5969448,505
id_8b5ce0f4a,409
id_8b5e1e498,28
id_8b63a729e,34
id_8b66938fd,1
id_8b6aba4c6,13
id_8b6d60f3e,165
id_8b6def858,76
id_8b7101648,218
id_8b722c0e0,1
id_8b750ab16,660
id_8b77e00f1,34
id_8b79f67e0,16
id_8b7c94935,1
id_8b7eb9987,289
id_8b824c269,31
id_8b840cf31,1
id_8b896a5fc,148
id_8b8cfc600,1
id_8b8e759d0,1
id_8b8f16bb9,28
id_8b8f7b03f,115
id_8b8f91973,136
id_8b904dbb7,320
id_8b916cd18,280
id_8b923e59b,1
id_8b96a13da,47
id_8b9826f1b,522
id_8b9b63ab3,1
id_8b9bed419,26
id_8bae2f281,349
id_8baf3472c,183
id_8bb10aed1,168
id_8bb4a9941,1
id_8bb54027a,38
id_8bb9c12ef,1
id_8bbefd35d,1
id_8bc1fcaad,262
id_8bc95423b,261
id_8bce81317,28
id_8bd128738,446
id_8bd18ca2d,13
id_8bd4b813b,526
id_8bd4c3000,1
id_8bdd8696e,1
id_8be2c615a,345
id_8be42b9ca,212
id_8be7a12fa,53
id_8bec59bfb,337
id_8bf044ce4,1
id_8bf08f371,40
id_8bf213c5f,10
id_8bf49b9e0,1
id_8bf49dc2a,52
id_8bf87e3a5,54
id_8bfa20ca9,647
id_8bfd828b0,241
id_8bff7aefe,236
id_8c01916e8,311
id_8c04e3526,9
id_8c09f0978,53
id_8c0aa2e5e,13
id_8c0ee6d61,445
id_8c165f7fe,232
id_8c19c6546,1
id_8c1a300db,81
id_8c1b07466,105
id_8c25bf0ce,218
id_8c2881304,34
id_8c2b59218,268
id_8c2d6853f,1
id_8c2e7b475,0
id_8c3d449ca,302
id_8c3f8b032,1
id_8c3f95311,337
id_8c407923f,462
id_8c461cf9a,1
id_8c468bafd,80
id_8c46f99a1,359
id_8c475550f,186
id_8c4b726ff,556
id_8c52a1d36,1
id_8c538a539,122
id_8c55d4cc6,80
id_8c5edc823,414
id_8c614e9fe,196
id_8c6876527,1
id_8c6c9b588,16
id_8c6fb5312,86
id_8c732329b,38
id_8c7a6a318,85
id_8c7c8da77,52
id_8c800c658,1
id_8c8235c2b,683
id_8c854b05b,142
id_8c8b04ffe,76
id_8c8ffc9bb,196
id_8c90fc7ef,94
id_8c91d4929,569
id_8c9571ec2,116
id_8c969aa30,1
id_8c97d394e,37
id_8c98b9bb0,1
id_8c9b34d5d,371
id_8c9caf6bf,1
id_8c9ce8873,71
id_8c9f37cb9,42
id_8ca147c35,1
id_8ca3f5a60,54
id_8ca5da7f2,296
id_8ca71d365,1
id_8ca7c14ae,1
id_8cac2ffe4,26
id_8cadaab12,281
id_8caf0dc28,687
id_8cb45bde9,334
id_8cb823665,539
id_8cb898acc,324
id_8cb8ed05e,10
id_8cbbb67eb,144
id_8cbf3496d,1
id_8cc278ecf,135
id_8cc4b2e09,13
id_8cc4d8b6a,1
id_8cc68d52f,296
id_8cc7b3fd0,1
id_8cc9aa9d8,34
id_8cc9d64f1,13
id_8ccc3f93f,194
id_8cd63477a,54
id_8cd8d6bb6,664
id_8cde47f75,5
id_8ce0be2ec,13
id_8ce1709bf,1
id_8ce67745a,1
id_8ce6ea5e3,210
id_8cecde7e1,1
id_8ced0394f,13
id_8cf71871c,1
id_8cf96f474,62
id_8cfa4f123,329
id_8cfcebc81,287
id_8d02a48cd,477
id_8d02d9b68,5
id_8d04a2b81,38
id_8d0517723,1
id_8d09c7c5b,1
id_8d0cb619b,157
id_8d0d24612,52
id_8d0e8dc88,33
id_8d0ec1620,53
id_8d1394ccc,1
id_8d153a90f,1
id_8d1d2c30a,310
id_8d20cd64d,278
id_8d2257299,1
id_8d23bceda,302
id_8d25b2834,141
id_8d2648c51,194
id_8d27a183f,168
id_8d2c1be3c,1
id_8d301f3ed,56
id_8d3129b0a,28
id_8d318aacb,54
id_8d3273494,52
id_8d34508cb,173
id_8d3573276,215
id_8d36c4a87,53
id_8d3d1c4a6,121
id_8d3eb859e,63
id_8d42bd8a3,36
id_8d4339320,47
id_8d4359d5a,1
id_8d464ef5a,47
id_8d48c5f86,67
id_8d4d72a3c,177
id_8d4ebb075,110
id_8d502c519,5
id_8d55a8ae5,28
id_8d5da078c,514
id_8d6596612,308
id_8d6b72af8,1
id_8d6bfcdec,1
id_8d6f1386e,108
id_8d71b87e5,69
id_8d720f240,137
id_8d73c4cbb,160
id_8d79756e7,213
id_8d7d3765b,53
id_8d7f2dac5,38
id_8d8470549,196
id_8d84ffe85,555
id_8d8542a22,80
id_8d8ec1915,551
id_8d90f45fb,267
id_8d92a77ca,3
id_8d95a608e,133
id_8d9850015,80
id_8d9a6f34f,664
id_8d9d21e61,56
id_8d9e0b678,105
id_8da1f12d3,146
id_8da202da4,506
id_8da4017d5,1
id_8da8ce2a7,451
id_8dac8df81,38
id_8dadf5307,87
id_8dafafdeb,116
id_8db193a11,144
id_8db37e20f,25
id_8db9733a8,148
id_8dbc3d5e6,30
id_8dc0bd0e0,1
id_8dc4532a6,184
id_8dc545f6f,156
id_8dc7df22a,13
id_8dca45112,189
id_8dcf0aa2c,110
id_8dcf9930e,450
id_8dd0b4dfe,54
id_8dd3c01a6,1
id_8dd44e2e7,47
id_8dd64dddd,26
id_8dd9ffd3a,54
id_8ddfdcfd7,1
id_8de03bc39,105
id_8de16e4c6,614
id_8de585362,13
id_8de82f302,5
id_8dec3e169,1
id_8df1897fc,56
id_8df391c3f,10
id_8dfc43bb2,31
id_8dfd89494,53
id_8e0602fa3,82
id_8e092632a,30
id_8e09ab08f,28
id_8e0a30c57,5
id_8e0cb308d,1
id_8e129929f,1
id_8e135ae38,1
id_8e146b23b,134
id_8e15af9f4,3
id_8e18b95f7,1
id_8e1dff7bc,661
id_8e1f07d7c,29
id_8e21d675f,200
id_8e2a96ac8,1
id_8e3217fee,1
id_8e3c43e6d,16
id_8e3d31833,38
id_8e3d4d3f7,116
id_8e44bc6f5,1
id_8e46b27de,1
id_8e4718900,237
id_8e4ca0746,1
id_8e4cc9572,1
id_8e508d80d,154
id_8e50969a2,528
id_8e596a7e1,217
id_8e6362f01,1
id_8e65b7ac8,25
id_8e66434cd,47
id_8e67543b5,118
id_8e6829715,97
id_8e6beb4d1,12
id_8e6c32af6,167
id_8e6c7b979,337
id_8e730e343,1
id_8e750e842,211
id_8e77887b2,1
id_8e7ffab1a,1
id_8e8210b9a,218
id_8e8330d75,53
id_8e842b24c,34
id_8e84a97a3,1
id_8e855f8a0,1
id_8e89a95fe,1
id_8e901f056,54
id_8e9de6512,13
id_8e9e8fa23,80
id_8ea51decb,527
id_8ea553395,549
id_8ea667a94,58
id_8ea7de1c2,40
id_8ea9c666c,258
id_8eabbfc72,289
id_8eb112f4b,1
id_8eb3e0491,16
id_8eb42bc2f,34
id_8eb478151,1
id_8eb551019,13
id_8ebba1ecb,1
id_8ecbd6a62,42
id_8ed48885f,627
id_8ed4e7cbc,34
id_8ed5113a1,631
id_8ed9e6fba,1
id_8edae29e7,374
id_8edc75919,27
id_8edf2c6c0,316
id_8ee01e5c9,218
id_8ee497e03,5
id_8ee6f9fe1,543
id_8ee8b22aa,16
id_8eec38ec1,180
id_8eecf7ff0,110
id_8ef58c4a3,1
id_8ef7132b3,1
id_8ef808d4c,16
id_8ef9ad088,184
id_8efca8431,165
id_8eff3528a,688
id_8eff96747,670
id_8effdceac,225
id_8f00d32c1,1
id_8f01baae4,35
id_8f044f5b3,22
id_8f07320c1,109
id_8f07809c7,1
id_8f0853b9f,105
id_8f089ebbb,1
id_8f0b2b2b1,316
id_8f175fa3d,475
id_8f19142cb,1
id_8f1b03a89,87
id_8f2166aa6,1
id_8f21e6f59,548
id_8f261a626,110
id_8f265d096,1
id_8f29563d9,563
id_8f2c82d9d,68
id_8f2d4dfaa,142
id_8f3053f53,5
id_8f3064510,105
id_8f3202074,231
id_8f34618fb,28
id_8f36f7d7d,20
id_8f37c06ba,116
id_8f3952fc9,43
id_8f3954955,1
id_8f3b3794d,525
id_8f4121b5c,1
id_8f413fa9f,564
id_8f4181630,1
id_8f41be542,493
id_8f444350c,237
id_8f4b79a49,5
id_8f5185bac,109
id_8f5290afd,566
id_8f5a9910d,13
id_8f5b446ba,116
id_8f5b5b86f,296
id_8f5c0fa6c,194
id_8f5c5179a,1
id_8f5e041bb,608
id_8f6073b53,449
id_8f626e540,1
id_8f637258f,318
id_8f6392bd7,1
id_8f64a805a,110
id_8f6568f55,3
id_8f6a32741,191
id_8f6aab46b,610
id_8f6b0ff21,1
id_8f6e76279,157
id_8f7439c1e,211
id_8f7523e21,97
id_8f7cee0dd,18
id_8f7ec4c74,1
id_8f80577a4,131
id_8f826064d,1
id_8f826b375,10
id_8f88288e8,157
id_8f89b34ba,373
id_8f8dcc2e9,287
id_8f91035eb,241
id_8f96a258f,160
id_8f970fda3,1
id_8f976b054,54
id_8f9f9d8f7,1
id_8fa0e45ef,511
id_8fa23783e,258
id_8fa40011f,1
id_8fa897def,169
id_8fb046ce0,5
id_8fb178f08,107
id_8fb2322d4,1
id_8fb4cf897,663
id_8fb68939d,52
id_8fb6bf190,16
id_8fb937c4d,259
id_8fba435f6,174
id_8fbaa22b1,377
id_8fbdabfdc,38
id_8fc512ccd,1
id_8fc6d8c7b,211
id_8fc82f4c6,5
id_8fce29a44,105
id_8fd0a9abe,619
id_8fd2e4b04,181
id_8fdde79ae,196
id_8fdee3822,1
id_8fdfb423d,110
id_8fe784238,1
id_8fe7a878b,544
id_8fe9aa8ed,634
id_8ff1fc4d6,451
id_8ff63bba2,160
id_8ff783471,393
id_8ffb2d3af,638
id_8ffd26234,1
id_9000baa8f,102
id_9006398b7,1
id_9009aaeda,54
id_900b22124,10
id_900f402b5,70
id_90183a496,1
id_902141e65,379
id_9023a976f,138
id_902a75cc3,173
id_902ac51d6,1
id_902b26318,580
id_902c7b715,1
id_902e16967,80
id_903979b60,35
id_90411df1b,515
id_904155501,1
id_90444a988,1
id_90452ba49,53
id_904593c5e,1
id_90475affe,105
id_904c3540d,25
id_904f2e4d9,13
id_905217ed2,121
id_90525eb63,82
id_9055c9315,1
id_905918bb6,1
id_905a82782,430
id_905ead86a,1
id_905ee3466,563
id_9063020a7,1
id_906588126,343
id_906757732,283
id_907169512,662
id_90753d872,1
id_90761d3e7,53
id_90783e31e,269
id_907acda0f,142
id_907ae9907,1
id_908187a04,366
id_9081b06e7,158
id_90827b8d9,1
id_9086a95c4,108
id_908f27699,157
id_90909717f,506
id_9090ad296,191
id_9091957a1,1
id_909230d67,54
id_90941b3fd,13
id_90976f134,226
id_90989d07a,26
id_909b16100,87
id_909c20fe0,338
id_909c5dd37,336
id_909d0d669,1
id_90a25a3d3,231
id_90a300662,409
id_90a71da67,1
id_90a774a1a,1
id_90a8d2829,1
id_90ab7baf0,64
id_90af7427d,148
id_90af9bff8,1
id_90b3b56dc,520
id_90ba5e8ff,545
id_90c0a50c5,28
id_90c1582ba,85
id_90c1bca05,53
id_90c7bf28a,54
id_90cf10f77,18
id_90d13582b,477
id_90d1d7a51,684
id_90d5f3ec3,80
id_90d871784,122
id_90dbc01b8,317
id_90e18a89c,1
id_90e26f6da,268
id_90e608188,324
id_90e610dc7,310
id_90e684391,252
id_90ea88563,25
id_90ed62d82,237
id_90ed830b7,13
id_90ee031fd,1
id_90ee17179,87
id_90ee94b3e,119
id_90eed732f,213
id_90ef47a66,261
id_90f03cb75,268
id_90f119715,16
id_90f1e48dd,1
id_90f5e313f,1
id_90f662caa,1
id_90f813956,169
id_90f9a724c,31
id_910295656,1
id_9103a0227,203
id_910a3f2e6,38
id_910fc3b5e,5
id_911702790,47
id_911b64dfa,91
id_911da78ab,1
id_91216c39a,76
id_912346ea3,129
id_9123dd215,217
id_912448e90,1
id_9127966ca,217
id_9128ea9ec,10
id_9129d24ce,205
id_9133110c1,169
id_9139c71e1,561
id_913b0aae4,397
id_913b792af,172
id_913eb45a1,397
id_9141907ae,35
id_914374f21,349
id_914816e0b,331
id_914db43cf,1
id_915065430,1
id_9156624be,1
id_915865437,95
id_915a3c33e,168
id_915ab1b35,285
id_915bc39de,20
id_91626fff8,116
id_9170c2878,1
id_91745dc62,25
id_917473d08,1
id_9175a30ed,217
id_9177ebaa4,42
id_9178b54eb,129
id_917c3ad21,324
id_917cd1d1f,1
id_917ec6fa8,34
id_91841a5d3,319
id_9184486ae,210
id_9184e0806,156
id_9185314c3,1
id_9185b0e28,28
id_91871007e,1
id_9189ab8ad,655
id_918a0b009,1
id_918c11a47,287
id_918fad9a7,38
id_919721da4,180
id_919c63a46,13
id_919c74b87,14
id_919f58c50,140
id_919f5d971,1
id_91a8edc4e,12
id_91ac3cafd,301
id_91ac4e487,347
id_91ae81c7a,1
id_91afb5197,499
id_91b4dc88e,33
id_91ba599b7,25
id_91bb26fa2,46
id_91bc925c6,13
id_91bed2422,676
id_91c0cc74c,129
id_91c628a21,142
id_91c8252b7,359
id_91cae35a3,388
id_91d364623,1
id_91d80fed3,1
id_91d811094,195
id_91d9d2aa7,265
id_91da346de,118
id_91dfbec82,1
id_91e0e5338,13
id_91e11a0c9,166
id_91e2d39d4,1
id_91e4ba85b,151
id_91e571012,154
id_91eac7aea,151
id_91ed097f8,53
id_91eddb1ac,1
id_91f4a3b67,73
id_91f59b14a,352
id_91f5fa4ac,481
id_91f7860c6,514
id_92035d0d3,415
id_92045cd4c,343
id_920513767,116
id_92052ecf0,476
id_920592c0e,536
id_920847f12,116
id_9208517ca,1
id_9209e7e49,1
id_920bc8ddd,152
id_920d674a4,1
id_920d8ea14,13
id_920dc545a,279
id_920ea2cf3,51
id_920f75754,47
id_920fc2c6c,160
id_92132703e,582
id_92139aacc,421
id_92176eeec,325
id_921937198,345
id_921fefea4,115
id_9220e6876,1
id_92233ac85,571
id_9227d915e,40
id_9228b5b46,27
id_9228ef895,3
id_92292f7c2,127
id_9230e5863,272
id_923b41b89,10
id_923c15a97,218
id_923f0b19d,569
id_92409161e,30
id_9240b6e0e,1
id_9240f3840,26
id_9242f249d,182
id_9247cb45e,1
id_92498c320,47
id_924d0c6f9,141
id_924e15de9,18
id_924ea4243,261
id_925286b51,10
id_925435cb3,117
id_925621076,483
id_925909e70,13
id_92636e4b2,367
id_92689ae2f,1
id_9269cd529,47
id_926a99209,47
id_92701cbeb,10
id_9270a1b8b,30
id_9270b3fab,1
id_92718120f,72
id_9271a1d6d,414
id_92722701b,103
id_9284aaa75,125
id_9285b16e0,13
id_92898f216,1
id_928ea6352,1
id_929134c8f,358
id_929178385,28
id_929186604,26
id_92956763f,170
id_9298ee596,38
id_929a6a76c,130
id_929b61daf,145
id_929f1ce48,237
id_92a8cc789,42
id_92aa712f7,53
id_92af601ec,125
id_92b0ae4f9,94
id_92b0d3e94,94
id_92b198c76,18
id_92b34bf4d,157
id_92b34f934,205
id_92b3f8e0f,80
id_92b51dc6d,295
id_92b652ba7,18
id_92b716428,1
id_92b7663b8,1
id_92b9d9523,325
id_92baff332,38
id_92bbff0fa,148
id_92bcfcddd,10
id_92c0b5beb,76
id_92c62115c,25
id_92ca1bcc5,1
id_92d1f5700,13
id_92d39d0c3,24
id_92d56b062,33
id_92da16540,13
id_92e1afd62,88
id_92e2e1fd0,432
id_92e32ff07,251
id_92e51757d,164
id_92e5732a7,16
id_92ea57acb,219
id_92ed18804,287
id_92efdfd92,1
id_92f066d68,128
id_92f469aef,26
id_92f6948f6,1
id_92f9d0c5c,181
id_92fab6e86,1
id_92fb58b3f,76
id_92fb9d954,1
id_92fbce806,1
id_92fecb2a2,1
id_9300f48f5,47
id_93028f1b4,510
id_9303384a0,54
id_93060531c,352
id_93082e2b6,337
id_930ae774b,1
id_930b3f24f,13
id_930ecf829,196
id_930f7d121,1
id_931214b69,115
id_9312978a9,611
id_9316e49e8,1
id_931b69199,160
id_931d46154,25
id_931f03c27,446
id_931f3808a,30
id_932042e3b,215
id_9323d5c4b,28
id_932f84a39,527
id_93317b232,1
id_933acdee0,1
